partner_id,journal_id,move_name,product_id,quantity,analytic_distribution,price_unit,move_id
841,2,YTSHhBIazqmWlkCuB0OS,24565,1,{'277': 67.49},67.49,24873
841,2,oMlVM9mQ9H61gAgb1Ukw,24565,1,{'277': 129.47},129.47,24873
841,2,mZMv8Rt193SJYUxdV5L3,24565,1,{'277': 35.76},35.76,24873
841,2,6klVkUxivOwQX8btPxuM,24565,1,{'277': 117.22},117.22,24873
841,2,P5jCWGaQb26tEQIiA46n,24565,2,{'277': 14.12},14.12,24873
841,2,syhGCoWpR0dKMsADKGJP,24565,1,{'277': 20.12},20.12,24873
841,2,afYLnxjk9vlmPBIjOCsM,24565,2,{'277': 1.74},1.74,24873
841,2,Vi6phUPZmqAiyArmhQnc,24565,2,{'277': 0.78},0.78,24873
841,2,s6xVcyb3jsv0UJbR9gGd,24565,1,{'277': 75.0},75.0,24873
841,2,XfexfieyHtaUtGzxwU27,24565,1,{'277': 289.99},289.99,24873
1194,2,,24973,1,{'267': 287.6},287.6,24886
1194,2,,24974,1,{'267': 659.5},659.5,24886
1194,2,,24976,1,{'267': 1454.38},1454.38,24886
664,2,5E99dKyHliaHkMLtm1qt,24558,1,{'266': 118822.0},118822.0,24887
664,2,Yu3N9CIWgSz41waMDYrG,24558,1,{'266': 30104.8},30104.8,24887
925,2,,24977,1,{'222': 100},29500.0,24874
1194,2,,24978,1,{'231': 100},3380.04,24888
915,2,,24979,1,{'238': 100},9702.39,24875
665,2,,24764,1,{'235': 100},1675.22,24876
1113,2,,24980,1,{'218': 100},462933.9,24889
665,2,,24746,1,{'235': 100},2241.65,24890
775,2,gEbdmURk3qmDrXmTlpbY,24558,2,{'222': 1450.0},1450.0,24891
775,2,HZLjJBQUyFIr6sHe3RGx,24558,1,{'222': 653.4},653.4,24891
775,2,q5KwbgQoyuHoBx19fDSZ,24558,1,{'222': 157.3},157.3,24891
834,2,,24981,1,{'280': 100},53390.46,24877
951,2,,24982,1,{'304': 100},1815.0,24892
1194,2,,24693,1,{'267': 100},1520.0,24893
1159,2,1TVgdc3cwfiOZ1sCof0U,24558,482200,{'211': 0.83},0.83,24894
1159,2,zniCQSJokDEqKKgaTFy1,24558,3,{'211': 29497.57},29497.57,24894
1159,2,24XbGnT1J8EzQr1cRz9f,24558,40,{'211': 9719.14},9719.14,24894
1159,2,ZrIcyfThcO6kknw2owNO,24558,10,{'211': 52324.152},52324.152,24894
672,2,,24983,1,{'288': 100},30250.0,24878
716,2,,24984,1,{'235': 100},31672.15,24895
717,2,,24985,1,{'304': 100},420.0,24896
1194,2,,24690,1,{'313': 100},7689.61,24897
1019,2,,24986,1,{'235': 100},48200.0,False
861,2,0SbBdplEbt9PU9DDIfFF,24565,1,{'218': 306532.07},306532.07,24879
861,2,ZKjYdaAOu8XT0p8uI3n1,24565,1,{'218': 18434.92},18434.92,24879
1008,2,oZb6KBnjhuBoYMxlACer,24565,4,{'218': 14260.0},14260.0,24880
1008,2,sm0Ua3cdqlaKAml4Cqc9,24565,1,{'218': 13960.0},13960.0,24880
1008,2,O4rV5fbb5sCNk6fn0ArX,24565,3,{'218': 14920.0},14920.0,24880
1008,2,Y00oer5LfEftqcBnz4IU,24565,8,{'218': 710.0},710.0,24880
1008,2,7bjAFrEUmE7yqcqvviCB,24565,15,{'218': 7782.0},7782.0,24880
1008,2,f0nvXGtKMx1YWHuXTRH1,24565,1,{'218': 64397.52},64397.52,24880
1008,2,XTRaQZRIUdBcxCp3sTVv,24565,6,{'218': 14500.0},14500.0,24880
1008,2,TmD102v3j9PjLRDdDET0,24565,6,{'218': 4700.0},4700.0,24880
1008,2,BPJAPc5DrQ2ew4UEs1iW,24565,6,{'218': 7396.5},7396.5,24880
1120,2,,24987,1,{'210': 100},614544.72,24898
813,2,,24988,1,{'218': 100},88227.98,24881
1183,2,,24554,1,{'235': 100},30847.9,24882
967,2,,24989,1,{'218': 100},18150.0,24899
1194,2,,24990,1,{'290': 100},2700.0,24883
1004,2,,24991,1,{'235': 100},23995.73,24900
686,2,,24649,1,{'235': 100},7800.49,24901
919,2,,24584,1,{'280': 100},2460.0,24902
1183,2,,24607,1,{'235': 100},16796.44,24903
717,2,,24649,1,{'238': 100},6700.0,24904
1025,2,,24695,1,{'239': 100},40000.0,24905
1194,2,,24980,1,{'220': 100},34615.66,24906
919,2,,24992,1,{'280': 100},3310.0,24884
1008,2,GwkbteTTFQ33tLhuR1Gg,24565,1,{'218': 22300.0},22300.0,24885
1008,2,9MpdTOJYoJmU1IzAbcSf,24565,1,{'218': 17200.0},17200.0,24885
1008,2,wF2b47TSpeWlGetabMA3,24565,2,{'218': 11350.0},11350.0,24885
1008,2,s3xo8AbpEPlEfYxyyQjL,24565,1,{'218': 79563.0},79563.0,24885
1008,2,gjVBD2UeQxLnc1f0lEvF,24565,12,{'218': 2397.12},2397.12,24885
717,2,,24993,1,{'223': 100},5400.7,24907
1194,2,,24994,1,{'267': 287.6},287.6,24886
1194,2,,24996,1,{'267': 659.5},659.5,24886
1194,2,,24998,1,{'267': 1454.38},1454.38,24886
664,2,5E99dKyHliaHkMLtm1qt,24565,1,{'266': 118822.0},118822.0,24887
664,2,Yu3N9CIWgSz41waMDYrG,24565,1,{'266': 30104.8},30104.8,24887
1194,2,,25000,1,{'231': 100},3380.04,24888
1113,2,,25002,1,{'218': 100},462933.9,24889
665,2,,24764,1,{'235': 100},2241.65,24890
775,2,gEbdmURk3qmDrXmTlpbY,24565,2,{'222': 1450.0},1450.0,24891
775,2,HZLjJBQUyFIr6sHe3RGx,24565,1,{'222': 653.4},653.4,24891
775,2,q5KwbgQoyuHoBx19fDSZ,24565,1,{'222': 157.3},157.3,24891
1008,2,,24995,4,{'218': 780.0},780.0,24908
1008,2,,24997,4,{'218': 560.0},560.0,24908
1008,2,,24999,10,{'218': 165.0},165.0,24908
1008,2,,25001,8,{'218': 236.0},236.0,24908
1008,2,,25003,1,{'218': 2980.0},2980.0,24908
951,2,,25004,1,{'304': 100},1815.0,24892
1194,2,,24708,1,{'267': 100},1520.0,24893
1176,2,,25005,1,{'280': 100},260750.0,24909
1159,2,1TVgdc3cwfiOZ1sCof0U,24565,482200,{'211': 0.83},0.83,24894
1159,2,zniCQSJokDEqKKgaTFy1,24565,3,{'211': 29497.57},29497.57,24894
1159,2,24XbGnT1J8EzQr1cRz9f,24565,40,{'211': 9719.14},9719.14,24894
1159,2,ZrIcyfThcO6kknw2owNO,24565,10,{'211': 52324.152},52324.152,24894
967,2,,25006,1,{'218': 100},36300.0,24910
716,2,,25007,1,{'235': 100},31672.15,24895
717,2,,25008,1,{'263': 100},995580.0,24911
1054,2,,24564,1,{'235': 100},12800.0,24912
648,2,,24738,1,{'235': 100},108794.72,24913
717,2,,25009,1,{'304': 100},420.0,24896
1194,2,,24704,1,{'313': 100},7689.61,24897
717,2,,25010,1,{'239': 100},29970.0,24914
1194,2,,24690,1,{'313': 100},785.0,24915
1120,2,,25011,1,{'210': 100},614544.72,24898
967,2,,25013,1,{'218': 100},18150.0,24899
1194,2,,25012,1,{'313': 100},4880.0,24916
647,2,,25014,1,{'266': 100},4864.5,24917
1004,2,,25015,1,{'235': 100},23995.73,24900
686,2,,24664,1,{'235': 100},7800.49,24901
919,2,,24596,1,{'280': 100},2460.0,24902
1183,2,,24620,1,{'235': 100},16796.44,24903
717,2,,24664,1,{'238': 100},6700.0,24904
1025,2,,24710,1,{'239': 100},40000.0,24905
1194,2,,25002,1,{'220': 100},34615.66,24906
930,2,,25016,1,{'250': 100},8497599.4,24918
717,2,,25017,1,{'223': 100},5400.7,24907
1118,2,,25018,1,{'304': 100},4500.0,24919
1069,2,AA213Uxfi8uULorvQOLd,24558,7,{'218': 140000.0},140000.0,24920
1069,2,zhIMUNPjZUU4Tb4AbXcj,24558,7,{'218': 6000.0},6000.0,24920
696,2,7r7o0epg1HAB6ONCHcQ0,24558,1,{'235': 2128.02},2128.02,24921
696,2,pgh3tHgsRztVX40YpsSA,24558,1,{'235': 2035.45},2035.45,24921
1194,2,,25020,1,{'303': 100},1575.0,24922
712,2,EIVrSVJjlNCcNP5vUBWH,24558,1,{'235': 15606.36},15606.36,24923
712,2,9O0z7geJDNSLj0gBK6Kp,24558,1,{'235': 7215.45},7215.45,24923
712,2,Bebx06kPdTPK8bgIpp3V,24558,2,{'235': 3771.81},3771.81,24923
983,2,,24553,1,{'280': 100},141000.0,24924
1008,2,,25019,4,{'218': 780.0},780.0,24908
1008,2,,25021,4,{'218': 560.0},560.0,24908
1008,2,,25023,10,{'218': 165.0},165.0,24908
1008,2,,25025,8,{'218': 236.0},236.0,24908
1008,2,,25027,1,{'218': 2980.0},2980.0,24908
1176,2,,25029,1,{'280': 100},260750.0,24909
967,2,,25031,1,{'218': 100},36300.0,24910
717,2,,25022,1,{'238': 4983.47},4983.47,24925
717,2,,25024,1,{'238': 2628.1},2628.1,24925
717,2,,25026,1,{'238': 1123.97},1123.97,24925
717,2,,25028,1,{'238': 1082.64},1082.64,24925
717,2,,25030,2,{'238': 950.41},950.41,24925
717,2,,25032,1,{'238': 2892.56},2892.56,24925
717,2,,25033,1,{'263': 100},995580.0,24911
1054,2,,24574,1,{'235': 100},12800.0,24912
648,2,,24755,1,{'235': 100},108794.72,24913
1025,2,,25034,1,{'239': 100},40000.0,24926
717,2,,25035,1,{'239': 100},29970.0,24914
1194,2,,24704,1,{'313': 100},785.0,24915
1194,2,,25036,1,{'False': 100},0.0,24927
1194,2,,25037,1,{'313': 100},4880.0,24916
647,2,,25039,1,{'266': 100},4864.5,24917
1123,2,,25038,1,{'310': 12776.65},12776.65,24928
1123,2,,25040,1,{'310': 28478.81},28478.81,24928
930,2,,25041,1,{'250': 100},8497599.4,24918
717,2,,25042,1,{'223': 100},11800.99,24929
1118,2,,25043,1,{'304': 100},4500.0,24919
1069,2,AA213Uxfi8uULorvQOLd,24565,7,{'218': 140000.0},140000.0,24920
1069,2,zhIMUNPjZUU4Tb4AbXcj,24565,7,{'218': 6000.0},6000.0,24920
913,2,,25044,1,{'280': 100},400.0,24930
1088,2,,24607,1,{'235': 100},25187.63,24931
696,2,7r7o0epg1HAB6ONCHcQ0,24565,1,{'235': 2128.02},2128.02,24921
696,2,pgh3tHgsRztVX40YpsSA,24565,1,{'235': 2035.45},2035.45,24921
666,2,,25045,1,{'286': 100},48000.0,24932
1194,2,,25046,1,{'303': 100},1575.0,24922
712,2,EIVrSVJjlNCcNP5vUBWH,24565,1,{'235': 15606.36},15606.36,24923
712,2,9O0z7geJDNSLj0gBK6Kp,24565,1,{'235': 7215.45},7215.45,24923
712,2,Bebx06kPdTPK8bgIpp3V,24565,2,{'235': 3771.81},3771.81,24923
983,2,,24557,1,{'280': 100},141000.0,24924
936,2,,25047,1,{'235': 100},10135.04,24933
936,2,,24552,1,{'235': 100},28648.38,24934
664,2,,25049,1,{'304': 100},163700.0,24935
841,2,,25051,1,{'277': 100},51920.91,24936
1003,2,,25053,1,{'282': 100},5000.0,24937
717,2,,25055,1,{'290': 100},36804.05,24938
717,2,,25048,1,{'238': 4983.47},4983.47,24925
717,2,,25050,1,{'238': 2628.1},2628.1,24925
717,2,,25052,1,{'238': 1123.97},1123.97,24925
717,2,,25054,1,{'238': 1082.64},1082.64,24925
717,2,,25056,2,{'238': 950.41},950.41,24925
717,2,,25057,1,{'238': 2892.56},2892.56,24925
1194,2,,25058,1,{'213': 100},3343.03,24939
648,2,,24738,1,{'235': 100},15486.85,24940
1025,2,,25059,1,{'239': 100},40000.0,24926
969,2,,25060,1,{'219': 100},281325.0,24941
1194,2,,25061,1,{'False': 100},0.0,24927
1194,2,,25062,1,{'296': 100},3900.52,24942
990,2,,25064,1,{'244': 100},118943.0,24943
642,2,,24630,1,{'235': 100},6450.54,24944
866,2,,24699,1,{'274': 100},653400.0,24945
1194,2,,24746,1,{'267': 100},7452.25,24946
1123,2,,25063,1,{'310': 12776.65},12776.65,24928
1123,2,,25065,1,{'310': 28478.81},28478.81,24928
748,2,,25066,1,{'218': 100},618727.8,24947
717,2,,25067,1,{'223': 100},11800.99,24929
1021,2,,25068,1,{'235': 100},5788.97,24948
648,2,,24738,1,{'235': 100},11845.1,24949
936,2,,24552,1,{'235': 100},25316.12,24950
701,2,,24584,1,{'280': 100},38300.0,24951
913,2,,25069,1,{'280': 100},400.0,24930
717,2,,25070,1,{'223': 100},7400.4,24952
1088,2,,24620,1,{'235': 100},25187.63,24931
717,2,,24695,1,{'239': 100},39740.0,24953
1088,2,,24552,1,{'235': 100},9170.11,24954
666,2,,25072,1,{'286': 100},48000.0,24932
936,2,,25074,1,{'235': 100},10135.04,24933
936,2,,24554,1,{'235': 100},28648.38,24934
664,2,,25076,1,{'304': 100},163700.0,24935
841,2,,25078,1,{'277': 100},51920.91,24936
1003,2,,25080,1,{'282': 100},5000.0,24937
717,2,,25082,1,{'290': 100},36804.05,24938
1194,2,,25085,1,{'213': 100},3343.03,24939
648,2,,24755,1,{'235': 100},15486.85,24940
969,2,,25087,1,{'219': 100},281325.0,24941
1194,2,,25089,1,{'296': 100},3900.52,24942
990,2,,25091,1,{'244': 100},118943.0,24943
642,2,,24644,1,{'235': 100},6450.54,24944
866,2,,24714,1,{'274': 100},653400.0,24945
1194,2,,24764,1,{'267': 100},7452.25,24946
748,2,,25093,1,{'218': 100},618727.8,24947
1194,2,,25071,6,{'303': 849.2},849.2,24955
1194,2,,25073,8,{'303': 798.1},798.1,24955
1194,2,,25075,17,{'303': 141.0},141.0,24955
1194,2,,25077,8,{'303': 135.0},135.0,24955
1194,2,,25079,10,{'303': 1698.2},1698.2,24955
1194,2,,25081,1,{'303': 326.0},326.0,24955
1194,2,,25083,1,{'303': 421.0},421.0,24955
1194,2,,25084,2,{'303': 98.0},98.0,24955
1194,2,,25086,1,{'303': 141.0},141.0,24955
1194,2,,25088,4,{'303': 44.6},44.6,24955
1194,2,,25090,10,{'303': 89.9},89.9,24955
1194,2,,25092,14,{'303': 3798.6},3798.6,24955
1194,2,,25094,100,{'303': 21.0},21.0,24955
665,2,,24746,1,{'235': 100},1830.86,24956
1021,2,,25095,1,{'235': 100},5788.97,24948
648,2,,24755,1,{'235': 100},11845.1,24949
936,2,,24554,1,{'235': 100},25316.12,24950
701,2,,24596,1,{'280': 100},38300.0,24951
648,2,,25096,1,{'235': 100},20421.5,24957
717,2,,25097,1,{'223': 100},7400.4,24952
717,2,,24710,1,{'239': 100},39740.0,24953
1088,2,,24554,1,{'235': 100},9170.11,24954
717,2,,25098,1,{'239': 100},32800.0,24958
1025,2,,25034,1,{'280': 100},40000.0,24959
1123,2,lVMRtRpeJpQ08MQBZfwQ,24558,1,{'266': 7174.05},7174.05,24960
1123,2,VdOVgYCy7cvCSaUG21ET,24558,1,{'266': 13683.72},13683.72,24960
1123,2,NE5LrXDom7YoMTqX6SJr,24558,1,{'266': 4257.53},4257.53,24960
691,2,,24552,1,{'235': 100},20324.4,24961
717,2,,25100,1,{'238': 100},6300.0,24962
861,2,,25102,1,{'218': 100},8000.0,24963
1008,2,qtvJq0oCAVqGMEQpDmpU,24558,2,{'218': 23565.51},23565.51,24964
1008,2,YJplsZGXCXtA7t0FHj9n,24558,1,{'218': 54605.35},54605.35,24964
1008,2,bcegMGPUyPoBCTTtDqbB,24558,1,{'218': 6083.83},6083.83,24964
1008,2,eI5o3rpzt0HleCsV7c0U,24558,1,{'218': 8307.64},8307.64,24964
1008,2,bXY13XOqCQ03zMtoSQo0,24558,1,{'218': 8307.64},8307.64,24964
1008,2,isD3UZu1FNsWGKABpRYo,24558,1,{'218': 63206.55},63206.55,24964
1008,2,q6HuC2g0ZqH18GIis2FB,24558,1,{'218': 22495.3},22495.3,24964
1008,2,TZZu11iPS7YcdtDzrs5B,24558,2,{'218': 2469.98},2469.98,24964
1008,2,ohoGfo0VYJndW8UbLPjg,24558,2,{'218': 23327.94},23327.94,24964
1008,2,txvaJ6GMs5dLkDM8plKF,24558,2,{'218': 18589.14},18589.14,24964
1008,2,XeZdd2FqSJYiv3jyWGaq,24558,4,{'218': 9809.22},9809.22,24964
1008,2,ildNUoKd10cN3J8jWAP0,24558,1,{'218': 33879.1},33879.1,24964
1008,2,x6bMoQinu1KzzOOGzbON,24558,1,{'218': 135716.45},135716.45,24964
1008,2,UbdJP4kz554SXM7GDPS9,24558,5,{'218': 15996.0},15996.0,24964
1008,2,KO9SLWo04VNrBhd1Tw0o,24558,2,{'218': 11790.0},11790.0,24964
1008,2,W5JZvXPpwTbkGUC0wbRw,24558,4,{'218': 54605.3},54605.3,24964
1008,2,p9BZX3D8DNjcbjn7AGnD,24558,36,{'218': 2469.68},2469.68,24964
1008,2,TjFL9Z3JmFggNEdtkb4i,24558,10,{'218': 693.66},693.66,24964
1008,2,hLSAZ9WJe3R01iNfqyJJ,24558,4,{'218': 13020.85},13020.85,24964
902,2,,24553,1,{'235': 100},10180.0,24965
936,2,,24552,1,{'235': 100},101951.99,False
931,2,,25105,1,{'218': 100},10845.23,24966
648,2,,24728,1,{'235': 100},9404.7,24967
833,2,,25107,1,{'235': 100},82500.0,24968
861,2,,25109,1,{'258': 100},225669.8,24969
866,2,,25111,1,{'274': 100},665500.0,24970
717,2,,25098,1,{'239': 100},17120.0,24971
1179,2,,25114,1,{'221': 100},8175.62,24972
717,2,,24649,1,{'304': 100},780.0,24973
648,2,,24738,1,{'235': 100},33937.93,24974
717,2,,24649,1,{'304': 100},880.0,24975
1194,2,,25116,1,{'267': 100},2816.36,24976
665,2,,24777,1,{'235': 100},8100.0,24977
1194,2,,25118,1,{'222': 100},9565.77,24978
717,2,,24695,1,{'239': 100},45290.0,24979
642,2,,24630,1,{'235': 100},5206.08,24980
633,2,,25120,1,{'235': 100},19000.0,24981
1194,2,,25099,6,{'303': 849.2},849.2,24955
1194,2,,25101,8,{'303': 798.1},798.1,24955
1194,2,,25103,17,{'303': 141.0},141.0,24955
1194,2,,25104,8,{'303': 135.0},135.0,24955
1194,2,,25106,10,{'303': 1698.2},1698.2,24955
1194,2,,25108,1,{'303': 326.0},326.0,24955
1194,2,,25110,1,{'303': 421.0},421.0,24955
1194,2,,25112,2,{'303': 98.0},98.0,24955
1194,2,,25113,1,{'303': 141.0},141.0,24955
1194,2,,25115,4,{'303': 44.6},44.6,24955
1194,2,,25117,10,{'303': 89.9},89.9,24955
1194,2,,25119,14,{'303': 3798.6},3798.6,24955
1194,2,,25121,100,{'303': 21.0},21.0,24955
665,2,,24764,1,{'235': 100},1830.86,24956
1194,2,,25122,1,{'213': 100},3486.0,24982
648,2,,25123,1,{'235': 100},20421.5,24957
936,2,,25124,1,{'235': 100},9455.36,24983
717,2,,25125,1,{'239': 100},32800.0,24958
666,2,,24552,1,{'286': 100},130120.0,24984
1025,2,,25059,1,{'280': 100},40000.0,24959
1123,2,lVMRtRpeJpQ08MQBZfwQ,24565,1,{'266': 7174.05},7174.05,24960
1123,2,VdOVgYCy7cvCSaUG21ET,24565,1,{'266': 13683.72},13683.72,24960
1123,2,NE5LrXDom7YoMTqX6SJr,24565,1,{'266': 4257.53},4257.53,24960
691,2,,24554,1,{'235': 100},20324.4,24961
748,2,6HZ0duhJq3Jqs2KRo3rZ,25126,1,{'218': 100},237498.76,24985
717,2,,25127,1,{'238': 100},6300.0,24962
936,2,,25128,1,{'235': 100},6901.88,24986
1130,2,,24598,1,{'235': 100},14100.0,24987
861,2,,25129,1,{'218': 100},8000.0,24963
1008,2,qtvJq0oCAVqGMEQpDmpU,24565,2,{'218': 23565.51},23565.51,24964
1008,2,YJplsZGXCXtA7t0FHj9n,24565,1,{'218': 54605.35},54605.35,24964
1008,2,bcegMGPUyPoBCTTtDqbB,24565,1,{'218': 6083.83},6083.83,24964
1008,2,eI5o3rpzt0HleCsV7c0U,24565,1,{'218': 8307.64},8307.64,24964
1008,2,bXY13XOqCQ03zMtoSQo0,24565,1,{'218': 8307.64},8307.64,24964
1008,2,isD3UZu1FNsWGKABpRYo,24565,1,{'218': 63206.55},63206.55,24964
1008,2,q6HuC2g0ZqH18GIis2FB,24565,1,{'218': 22495.3},22495.3,24964
1008,2,TZZu11iPS7YcdtDzrs5B,24565,2,{'218': 2469.98},2469.98,24964
1008,2,ohoGfo0VYJndW8UbLPjg,24565,2,{'218': 23327.94},23327.94,24964
1008,2,txvaJ6GMs5dLkDM8plKF,24565,2,{'218': 18589.14},18589.14,24964
1008,2,XeZdd2FqSJYiv3jyWGaq,24565,4,{'218': 9809.22},9809.22,24964
1008,2,ildNUoKd10cN3J8jWAP0,24565,1,{'218': 33879.1},33879.1,24964
1008,2,x6bMoQinu1KzzOOGzbON,24565,1,{'218': 135716.45},135716.45,24964
1008,2,UbdJP4kz554SXM7GDPS9,24565,5,{'218': 15996.0},15996.0,24964
1008,2,KO9SLWo04VNrBhd1Tw0o,24565,2,{'218': 11790.0},11790.0,24964
1008,2,W5JZvXPpwTbkGUC0wbRw,24565,4,{'218': 54605.3},54605.3,24964
1008,2,p9BZX3D8DNjcbjn7AGnD,24565,36,{'218': 2469.68},2469.68,24964
1008,2,TjFL9Z3JmFggNEdtkb4i,24565,10,{'218': 693.66},693.66,24964
1008,2,hLSAZ9WJe3R01iNfqyJJ,24565,4,{'218': 13020.85},13020.85,24964
902,2,,24557,1,{'235': 100},10180.0,24965
936,2,,24554,1,{'235': 100},101951.99,False
861,2,,25130,1,{'280': 100},16940.0,24988
1194,2,,24558,1,{'267': 100},1315.0,24989
1179,2,,24615,1,{'218': 100},120712.52,24990
1194,2,,24771,1,{'267': 100},17375.0,24991
936,2,,24552,1,{'235': 100},9524.59,24992
717,2,,25055,1,{'290': 100},37010.03,24993
931,2,,25131,1,{'218': 100},10845.23,24966
648,2,,24745,1,{'235': 100},9404.7,24967
1080,2,,25132,1,{'235': 100},12500.0,24994
657,2,,24584,1,{'235': 100},6300.0,24995
833,2,,25133,1,{'235': 100},82500.0,24968
702,2,,25134,1,{'235': 100},1549.99,24996
861,2,,25135,1,{'258': 100},225669.8,24969
717,2,,25136,1,{'235': 100},4300.0,24997
866,2,,25137,1,{'274': 100},665500.0,24970
717,2,,25125,1,{'239': 100},17120.0,24971
642,2,,25138,1,{'235': 100},69962.98,24998
1179,2,,25139,1,{'221': 100},8175.62,24972
717,2,,24664,1,{'304': 100},780.0,24973
648,2,,24755,1,{'235': 100},33937.93,24974
717,2,,24664,1,{'304': 100},880.0,24975
1194,2,,25141,1,{'267': 100},2816.36,24976
665,2,,24795,1,{'235': 100},8100.0,24977
1194,2,,25143,1,{'222': 100},9565.77,24978
717,2,,24710,1,{'239': 100},45290.0,24979
642,2,,24644,1,{'235': 100},5206.08,24980
633,2,,25145,1,{'235': 100},19000.0,24981
1194,2,,25147,1,{'213': 100},3486.0,24982
1194,2,,25140,2,{'267': 239.66},239.66,24999
1194,2,,25142,1,{'267': 9561.98},9561.98,24999
1194,2,,25144,2,{'267': 270.66},270.66,24999
1194,2,,25146,1,{'267': 1049.77},1049.77,24999
1194,2,,25148,2,{'267': 76.44},76.44,24999
861,2,,24598,1,{'280': 100},18500.0,25000
1194,2,,25116,1,{'267': 100},1800.0,25001
717,2,,25055,1,{'241': 100},39000.0,25002
936,2,,25149,1,{'235': 100},9455.36,24983
666,2,,24554,1,{'286': 100},130120.0,24984
875,2,,25150,1,{'218': 100},114700.74,25003
748,2,6HZ0duhJq3Jqs2KRo3rZ,25151,1,{'218': 100},237498.76,24985
1026,2,,25152,1,{'293': 100},30000.0,25004
936,2,,25153,1,{'235': 100},6901.88,24986
1130,2,,24608,1,{'235': 100},14100.0,24987
717,2,,25154,1,{'263': 100},998360.0,25005
861,2,,24552,1,{'275': 100},7300.0,25006
861,2,,25155,1,{'280': 100},16940.0,24988
1194,2,,24565,1,{'267': 100},1315.0,24989
1179,2,,24629,1,{'218': 100},120712.52,24990
1194,2,,24790,1,{'267': 100},17375.0,24991
936,2,,24554,1,{'235': 100},9524.59,24992
717,2,,25082,1,{'290': 100},37010.03,24993
1179,2,,25156,1,{'283': 100},530.0,25007
1159,2,J3DwTCz8PvQFBImFTIMc,24558,5,{'218': 2105.77},2105.77,25008
1159,2,e58qm4gSOs2Um0reOPfl,24558,1,{'218': 24624.1},24624.1,25008
1080,2,,25157,1,{'235': 100},12500.0,24994
657,2,,24596,1,{'235': 100},6300.0,24995
1025,2,,25158,1,{'239': 100},40000.0,25009
702,2,,25159,1,{'235': 100},1549.99,24996
898,2,,25160,1,{'235': 100},17500.58,25010
717,2,,25161,1,{'235': 100},4300.0,24997
717,2,,25162,1,{'263': 100},994660.0,25011
1194,2,,24693,1,{'267': 100},11820.96,25012
717,2,,24599,1,{'239': 100},79640.0,25013
712,2,La145MigATlWkThl6D6C,24558,1,{'235': 241.4},241.4,25014
712,2,yJx2rRPthBXE7CjxhRw2,24558,1,{'235': 483.76},483.76,25014
712,2,RVKq4dTfFhT8w4Q9m0Mp,24558,1,{'235': 2412.15},2412.15,25014
712,2,abfeOdkt6jpzMCicDIk8,24558,3,{'235': 874.38},874.38,25014
712,2,1int7Ppt06ELX22dHzpu,24558,4,{'235': 1558.68},1558.68,25014
712,2,gjH66SE487p7HelbIG9C,24558,4,{'235': 902.89},902.89,25014
642,2,,25163,1,{'235': 100},69962.98,24998
1173,2,,25164,1,{'304': 100},9800.0,25015
701,2,,24553,1,{'280': 100},95000.0,25016
717,2,,25166,1,{'263': 100},995550.0,25017
648,2,,25168,1,{'235': 100},51079.3,25018
717,2,,24556,1,{'241': 100},14200.6,25019
647,2,,25170,1,{'222': 48202.0},48202.0,25020
647,2,,25172,1,{'222': 4025.0},4025.0,25020
1194,2,,25165,2,{'267': 239.66},239.66,24999
1194,2,,25167,1,{'267': 9561.98},9561.98,24999
1194,2,,25169,2,{'267': 270.66},270.66,24999
1194,2,,25171,1,{'267': 1049.77},1049.77,24999
1194,2,,25173,2,{'267': 76.44},76.44,24999
648,2,iE69eVHVTIdBYJTxhJl4,24558,1.675,{'235': 6324.0},6324.0,25021
648,2,jN3zeM5iOAGdtgMhU8wG,24558,1.160,{'235': 5149.0},5149.0,25021
861,2,,24608,1,{'280': 100},18500.0,25000
1194,2,,24558,1,{'267': 100},5041.37,25022
1194,2,,25141,1,{'267': 100},1800.0,25001
717,2,,25082,1,{'241': 100},39000.0,25002
875,2,,25175,1,{'218': 100},114700.74,25003
1073,2,,25174,1,{'280': 100},1096.0,25023
772,2,,24693,1,{'235': 100},3600.36,25024
665,2,,24746,1,{'235': 100},3184.57,25025
807,2,,24598,1,{'286': 100},20110.01,25026
1026,2,,25176,1,{'293': 100},30000.0,25004
764,2,,25177,1,{'235': 100},2544.0,25027
817,2,CmhGwEBYtyeOJ73dGVyQ,24558,1,{'235': 56280.99},56280.99,25028
817,2,iUEakmfuPu0iCaHDUp9U,24558,1,{'235': 2479.34},2479.34,25028
817,2,zz7MFVfpnbBIT2MQJf8c,24558,1,{'235': 4958.68},4958.68,25028
817,2,ije3aiAjtVgISMJ6wm6o,24558,2,{'235': 85950.41},85950.41,25028
717,2,,25178,1,{'263': 100},998360.0,25005
861,2,,24554,1,{'275': 100},7300.0,25006
1148,2,,25179,1,{'235': 100},3000.0,25029
919,2,,24598,1,{'280': 100},25500.0,25030
1179,2,,25180,1,{'283': 100},530.0,25007
822,2,,25181,1,{'235': 100},142777.8,25031
1159,2,J3DwTCz8PvQFBImFTIMc,24565,5,{'218': 2105.77},2105.77,25008
1159,2,e58qm4gSOs2Um0reOPfl,24565,1,{'218': 24624.1},24624.1,25008
1025,2,,25182,1,{'239': 100},40000.0,25009
1179,2,,25183,1,{'221': 100},15833.08,25032
936,2,,24552,1,{'235': 100},95729.14,25033
1093,2,,24552,1,{'235': 100},290000.0,25034
898,2,,25184,1,{'235': 100},17500.58,25010
